name,creditScore,income,loanAmount,monthDuration,rate
John Doe,403,117427,1411648,3,0
John Doe,312,95197,835415,19,0.08
John Doe,344,243423,151855,5,0.059
John Doe,359,234529,1712313,19,0
John Doe,669,13699,222465,24,0.08
John Doe,662,191079,1658831,27,0
John Doe,707,247454,308032,27,0.085
John Doe,660,47014,1859281,4,0
John Doe,761,50819,866168,21,0.08
John Doe,427,155311,254362,3,0.055
John Doe,773,273355,1575295,12,0
John Doe,545,162021,434670,4,0.055
John Doe,606,179599,262479,16,0.067
John Doe,371,123898,287517,22,0.08
John Doe,823,291843,546458,9,0.063
John Doe,498,119653,256846,24,0.08
John Doe,821,256544,1308413,21,0
John Doe,303,121817,1698188,3,0
John Doe,746,158848,304532,22,0.08
John Doe,750,79281,1156437,10,0
John Doe,752,86589,1926038,16,0
John Doe,571,73,926266,14,0.067
John Doe,612,225733,1678875,10,0
John Doe,473,69791,1905276,6,0
John Doe,807,98237,1500130,28,0
John Doe,532,125966,1418529,21,0
John Doe,737,295211,873840,24,0.08
John Doe,412,123082,749337,1,0.055
John Doe,825,173348,1896051,28,0
John Doe,552,290358,1892819,23,0
John Doe,370,201028,227685,11,0.063
John Doe,776,135795,1362509,24,0
John Doe,757,38169,242387,26,0.085
John Doe,343,299480,1501537,30,0
John Doe,355,106613,1822385,11,0
John Doe,416,178344,1922804,22,0
John Doe,806,147034,1094479,18,0
John Doe,716,238304,1639998,21,0
John Doe,517,25584,65372,16,0.067
John Doe,756,10079,1834850,26,0
John Doe,835,55751,464150,16,0.067
John Doe,434,27527,1686208,28,0
John Doe,526,65341,1202140,26,0
John Doe,796,64785,1382318,19,0
John Doe,395,287794,1507543,25,0
John Doe,645,46920,437137,12,0.063
John Doe,310,83957,994011,22,0.08
John Doe,426,141713,291169,9,0.063
John Doe,381,43230,1407168,3,0
John Doe,768,64091,422578,10,0.063
John Doe,580,30146,508286,13,0.067
John Doe,590,173953,1819383,8,0
John Doe,796,187697,1165837,5,0
John Doe,370,189648,631211,26,0.085
John Doe,355,6330,118359,17,0.067
John Doe,458,48219,1561102,14,0
John Doe,590,86778,649368,23,0.08
John Doe,611,177313,474471,20,0.08
John Doe,837,155627,1399291,14,0
John Doe,414,117977,662873,22,0.08
John Doe,344,219779,271540,2,0.055
John Doe,342,715,42381,18,0.08
John Doe,650,25092,1629715,2,0
John Doe,499,85353,1596956,19,0
John Doe,486,116177,208930,21,0.08
John Doe,514,67389,871494,30,0.085
John Doe,499,199604,73842,2,0.055
John Doe,758,226355,1021415,9,0
John Doe,379,7923,1964912,5,0
John Doe,713,174968,1548611,5,0
John Doe,774,133503,1117727,9,0
John Doe,685,298731,578988,24,0.08
John Doe,730,281310,1471240,30,0
John Doe,589,274593,1514965,13,0
John Doe,620,30446,671834,17,0.067
John Doe,698,2109,746490,4,0.055
John Doe,470,243256,1722252,4,0
John Doe,657,82242,414069,2,0.055
John Doe,818,35902,1027351,24,0
John Doe,406,256101,1043762,20,0
John Doe,771,188650,180912,22,0.08
John Doe,542,170019,1242448,4,0
John Doe,596,11281,1566582,4,0
John Doe,745,23642,45965,5,0.059
John Doe,796,167784,1877518,19,0
John Doe,809,76351,1415984,16,0
John Doe,628,253930,378127,11,0.063
John Doe,570,234110,715262,5,0.059
John Doe,327,5957,1241053,25,0
John Doe,509,96597,655612,9,0.063
John Doe,416,13072,915471,26,0.085
John Doe,503,53616,577713,15,0.067
John Doe,410,220953,259798,26,0.085
John Doe,482,153787,324658,16,0.067
John Doe,584,28188,362981,18,0.08
John Doe,400,8379,218454,24,0.08
John Doe,331,218390,1561973,2,0
John Doe,720,102982,1516062,9,0
John Doe,686,83492,336202,17,0.067
John Doe,632,291186,1453031,25,0
John Doe,647,219854,438797,18,0.08
John Doe,717,192195,791311,23,0.08
John Doe,708,29811,1943729,28,0
John Doe,793,270726,354977,12,0.063
John Doe,831,194221,1701514,22,0
John Doe,414,87886,1013869,12,0
John Doe,306,173554,75845,7,0.059
John Doe,612,178914,79536,23,0.08
John Doe,509,18763,1570561,17,0
John Doe,692,173698,198450,13,0.067
John Doe,470,271401,60468,14,0.067
John Doe,576,72355,120661,16,0.067
John Doe,634,293379,1539203,16,0
John Doe,353,247429,1713456,17,0
John Doe,573,298954,1539876,9,0
John Doe,431,50691,273218,29,0.085
John Doe,683,68724,335599,5,0.059
John Doe,479,73170,527453,3,0.055
John Doe,769,181769,1572052,24,0
John Doe,745,266843,1144548,16,0
John Doe,839,27002,1726394,24,0
John Doe,842,193087,481547,5,0.059
John Doe,463,188081,1548382,23,0
John Doe,709,182002,569357,16,0.067
John Doe,569,272879,1961597,2,0
John Doe,692,66512,798051,14,0.067
John Doe,836,83943,544833,9,0.063
John Doe,522,201760,729116,15,0.067
John Doe,817,151217,1154606,4,0
John Doe,419,282824,201854,19,0.08
John Doe,411,243638,1186631,25,0
John Doe,329,278849,161971,8,0.059
John Doe,843,108248,1822926,18,0
John Doe,748,289024,134395,24,0.08
John Doe,599,90897,1006850,27,0
John Doe,598,182736,171379,8,0.059
John Doe,639,153343,1184236,5,0
John Doe,593,82975,581197,18,0.08
John Doe,698,19836,617192,25,0.08
John Doe,633,116675,401495,14,0.067
John Doe,604,59656,1609107,9,0
John Doe,309,48949,1012398,4,0
John Doe,458,8448,1784673,11,0
John Doe,436,108816,1544565,27,0
John Doe,402,63728,1875833,18,0
John Doe,641,53462,851746,24,0.08
John Doe,487,92114,1720780,8,0
John Doe,695,15606,280376,7,0.059
John Doe,809,286523,554440,9,0.063
John Doe,385,76258,743046,19,0.08
John Doe,444,9782,540061,2,0.055
John Doe,304,52927,620051,7,0.059
John Doe,846,1407,1966125,14,0
John Doe,738,23927,1674058,21,0
John Doe,409,71328,933037,23,0.08
John Doe,708,213344,836270,30,0.085
John Doe,572,18207,720976,29,0.085
John Doe,721,61766,1746345,21,0
John Doe,378,121052,623648,15,0.067
John Doe,699,236274,109240,20,0.08
John Doe,386,236808,830987,20,0.08
John Doe,476,103348,45619,5,0.059
John Doe,705,289378,1144416,24,0
John Doe,457,72041,1902523,11,0
John Doe,500,48606,1827024,24,0
John Doe,648,16654,1670616,30,0
John Doe,508,232515,862825,19,0.08
John Doe,762,20523,1905077,29,0
John Doe,368,129686,1177526,3,0
John Doe,314,140729,1519561,30,0
John Doe,841,58211,30361,14,0.067
John Doe,306,230472,1135644,9,0
John Doe,465,275737,1613372,15,0
John Doe,846,257464,911811,25,0.08
John Doe,650,24645,901020,17,0.067
John Doe,710,116558,1502886,1,0
John Doe,761,75504,1707491,25,0
John Doe,440,229435,538247,10,0.063
John Doe,602,179162,678980,0,0.055
John Doe,733,87852,1749424,24,0
John Doe,781,206963,239421,25,0.08
John Doe,302,296668,1587540,2,0
John Doe,373,73688,1205553,28,0
John Doe,812,283673,280211,25,0.08
John Doe,562,168452,1494175,7,0
John Doe,461,22745,186409,22,0.08
John Doe,582,54587,883380,24,0.08
John Doe,428,180609,1885427,2,0
John Doe,475,225612,1701407,8,0
John Doe,451,293859,520498,18,0.08
John Doe,699,76108,1361261,7,0
John Doe,571,168019,1815360,22,0
John Doe,796,164323,315010,3,0.055
John Doe,739,103221,1168540,17,0
John Doe,712,228730,1965877,18,0
John Doe,797,188449,1049502,7,0
John Doe,823,289653,1764918,7,0
John Doe,624,97677,1285977,19,0
John Doe,791,106370,767072,25,0.08
John Doe,792,204120,924328,11,0.063
John Doe,473,1431,1682039,25,0
John Doe,788,23440,315204,19,0.08
John Doe,524,259795,501236,22,0.08
John Doe,679,181044,1544042,21,0
John Doe,415,8160,403862,29,0.085
John Doe,375,283512,878159,14,0.067
John Doe,834,97532,352726,23,0.08
John Doe,398,178306,595791,12,0.063
John Doe,705,212786,1812444,21,0
John Doe,799,10705,1422968,14,0
John Doe,602,200159,806163,12,0.063
John Doe,387,191661,1325639,6,0
John Doe,620,216247,1238109,2,0
John Doe,769,67092,1049863,24,0
John Doe,441,9073,432821,1,0.055
John Doe,829,27876,503861,25,0.08
John Doe,465,137724,281338,16,0.067
John Doe,333,203271,1732646,13,0
John Doe,412,236685,562211,7,0.059
John Doe,800,179069,1217858,16,0
John Doe,321,244201,961971,5,0.059
John Doe,684,249016,880443,12,0.063
John Doe,778,221430,315380,2,0.055
John Doe,822,24833,1278292,29,0
John Doe,574,16203,598980,3,0.055
John Doe,498,60705,1850529,29,0
John Doe,468,18100,439295,16,0.067
John Doe,400,114049,1908788,2,0
John Doe,701,151481,255709,10,0.063
John Doe,839,220321,1626529,20,0
John Doe,563,271697,1782116,9,0
John Doe,735,268001,1211805,2,0
John Doe,772,223951,1454628,9,0
John Doe,657,65928,1417296,6,0
John Doe,462,171368,1087012,7,0
John Doe,448,1838,663079,9,0.063
John Doe,312,171326,172273,14,0.067
John Doe,326,34148,1410287,27,0
John Doe,442,119920,1057596,27,0
John Doe,568,82369,584253,4,0.055
John Doe,677,281693,1869203,5,0
John Doe,640,111531,1329297,30,0
John Doe,499,184031,1360937,13,0
John Doe,583,26828,178142,27,0.085
John Doe,414,186643,491434,6,0.059
John Doe,817,23601,1799888,18,0
John Doe,702,110467,384476,27,0.085
John Doe,695,99486,1283278,18,0
John Doe,761,46636,1998948,27,0
John Doe,332,137943,1816891,5,0
John Doe,612,104464,151104,28,0.085
John Doe,789,180855,514199,15,0.067
John Doe,518,32896,1033524,12,0
John Doe,773,120870,836884,15,0.067
John Doe,468,67903,822011,5,0.059
John Doe,722,267726,1901178,21,0
John Doe,697,169435,1832281,5,0
John Doe,742,266022,184523,10,0.063
John Doe,501,86988,679835,30,0.085
John Doe,560,11404,1527876,10,0
John Doe,546,298695,1424947,22,0
John Doe,589,207684,1565169,14,0
John Doe,686,141844,385010,17,0.067
John Doe,806,16260,987648,1,0.055
John Doe,799,174827,522025,15,0.067
John Doe,350,141655,517235,19,0.08
John Doe,437,283821,636122,13,0.067
John Doe,480,101057,1739021,11,0
John Doe,826,69782,1307668,27,0
John Doe,716,202202,1616207,22,0
John Doe,620,90222,140444,19,0.08
John Doe,581,271564,1638097,5,0
John Doe,344,99152,1595197,6,0
John Doe,453,284939,158298,7,0.059
John Doe,589,60782,13750,26,0.085
John Doe,606,64513,60440,5,0.059
John Doe,659,137128,1484858,1,0
John Doe,792,162383,1905232,21,0
John Doe,312,65432,1378869,20,0
John Doe,305,200286,1097224,21,0
John Doe,436,292945,1782549,24,0
John Doe,390,211529,262641,28,0.085
John Doe,557,88733,1020332,20,0
John Doe,619,224510,1320234,12,0
John Doe,695,164837,994877,27,0.085
John Doe,788,160946,993093,28,0.085
John Doe,695,42804,1477880,16,0
John Doe,739,227301,1557536,2,0
John Doe,516,71828,1710054,14,0
John Doe,493,168718,230784,5,0.059
John Doe,484,137699,924461,19,0.08
John Doe,795,102972,1006424,30,0
John Doe,778,288556,1605798,25,0
John Doe,357,61977,168433,9,0.063
John Doe,308,205857,574757,6,0.059
John Doe,605,152786,832506,19,0.08
John Doe,848,173873,1194506,8,0
John Doe,509,203844,327942,1,0.055
John Doe,306,175622,1208160,18,0
John Doe,781,138716,1163558,16,0
John Doe,434,290108,1722647,5,0
John Doe,452,4270,804898,11,0.063
John Doe,378,177787,1665512,16,0
John Doe,504,167137,84047,16,0.067
John Doe,366,256667,385443,29,0.085
John Doe,625,257584,1293004,9,0
John Doe,439,148692,891816,4,0.055
John Doe,464,218041,1870979,23,0
John Doe,532,69035,199546,25,0.08
John Doe,358,71479,48054,8,0.059
John Doe,461,163641,1247509,22,0
John Doe,317,37564,283999,18,0.08
John Doe,839,142273,495569,5,0.059
John Doe,820,249733,242064,24,0.08
John Doe,741,195228,398787,26,0.085
John Doe,729,79531,1232446,4,0
John Doe,353,106772,1048961,14,0
John Doe,513,104155,1386705,0,0
John Doe,515,242634,122853,22,0.08
John Doe,353,215183,1589307,24,0
John Doe,412,93277,361864,1,0.055
John Doe,436,100024,671194,6,0.059
John Doe,763,120045,826865,26,0.085
John Doe,441,129396,1306801,2,0
John Doe,447,94128,540222,5,0.059
John Doe,720,83757,1163298,15,0
John Doe,675,125056,479730,6,0.059
John Doe,676,286441,310589,25,0.08
John Doe,406,278148,1579565,9,0
John Doe,568,1587,863156,27,0.085
John Doe,614,31266,1993798,9,0
John Doe,351,78688,1909353,14,0
John Doe,820,267817,679516,22,0.08
John Doe,534,93698,578102,6,0.059
John Doe,586,263229,1868897,2,0
John Doe,365,167698,653772,24,0.08
John Doe,448,259094,1451221,30,0
John Doe,463,139614,1502719,11,0
John Doe,770,216532,1124035,12,0
John Doe,637,88705,713685,12,0.063
John Doe,705,176695,1563542,20,0
John Doe,487,137522,1241847,27,0
John Doe,832,180961,1192491,23,0
John Doe,756,216797,914484,13,0.067
John Doe,611,10626,1492988,28,0
John Doe,680,22813,1805294,21,0
John Doe,431,210571,543902,13,0.067
John Doe,326,185930,583563,24,0.08
John Doe,751,173451,1599003,24,0
John Doe,791,169277,831517,8,0.059
John Doe,343,160955,322359,17,0.067
John Doe,398,110443,304900,17,0.067
John Doe,748,152037,1740371,6,0
John Doe,627,70219,1963552,19,0
John Doe,733,81055,1252385,22,0
John Doe,406,82817,1564630,12,0
John Doe,389,202422,1080138,11,0
John Doe,834,166169,1903976,23,0
John Doe,843,204623,1465097,15,0
John Doe,344,11230,1092712,19,0
John Doe,570,51986,1595588,7,0
John Doe,762,70959,216732,13,0.067
John Doe,582,134735,1734711,19,0
John Doe,472,115758,1465583,6,0
John Doe,849,129249,1116464,4,0
John Doe,781,148573,1422120,13,0
John Doe,398,153761,890967,5,0.059
John Doe,638,123136,1231932,29,0
John Doe,829,38403,458743,26,0.085
John Doe,651,9532,1347311,20,0
John Doe,514,120768,1885914,28,0
John Doe,317,186564,1458515,27,0
John Doe,802,233082,402936,20,0.08
John Doe,647,127479,1048239,20,0
John Doe,601,138532,143910,2,0.055
John Doe,845,209317,1165189,30,0
John Doe,644,221914,1885013,25,0
John Doe,681,124191,1909731,16,0
John Doe,400,283220,411576,1,0.055
John Doe,463,268779,1628100,4,0
John Doe,328,257027,824696,23,0.08
John Doe,602,34452,759283,20,0.08
John Doe,377,291215,349815,9,0.063
John Doe,597,121024,977238,6,0.059
John Doe,398,215988,1510009,7,0
John Doe,550,140996,1995869,11,0
John Doe,642,89682,572929,19,0.08
John Doe,647,115165,1899335,24,0
John Doe,471,287536,1388601,1,0
John Doe,354,64183,838710,16,0.067
John Doe,670,240181,1740240,3,0
John Doe,650,61484,579342,26,0.085
John Doe,553,212003,1485521,5,0
John Doe,425,101134,1841939,8,0
John Doe,642,137957,1643499,11,0
John Doe,437,77673,273493,11,0.063
John Doe,587,208463,473731,26,0.085
John Doe,558,134709,1799609,21,0
John Doe,421,173529,1008788,29,0
John Doe,676,283554,104227,12,0.063
John Doe,611,42451,667827,21,0.08
John Doe,344,174062,81512,7,0.059
John Doe,621,217765,1944489,21,0
John Doe,731,226246,802000,2,0.055
John Doe,828,250459,893041,27,0.085
John Doe,514,245383,293789,3,0.055
John Doe,678,236854,1617292,28,0
John Doe,632,294993,191300,8,0.059
John Doe,384,140470,300749,17,0.067
John Doe,724,224069,949338,13,0.067
John Doe,302,79433,1826091,13,0
John Doe,666,127762,227915,23,0.08
John Doe,714,131441,758370,26,0.085
John Doe,324,287668,1561514,2,0
John Doe,809,204587,669040,26,0.085
John Doe,534,120168,341811,10,0.063
John Doe,371,278908,1435647,7,0
John Doe,400,272824,240670,22,0.08
John Doe,789,236510,1461895,24,0
John Doe,538,221464,724694,9,0.063
John Doe,823,58808,1640974,10,0
John Doe,404,38833,1476573,22,0
John Doe,648,239376,466181,26,0.085
John Doe,812,242030,23645,30,0.085
John Doe,379,147127,830546,14,0.067
John Doe,824,75494,330756,11,0.063
John Doe,698,204260,823608,20,0.08
John Doe,569,102192,661937,23,0.08
John Doe,502,39134,19782,17,0.067
John Doe,734,143640,1741381,7,0
John Doe,520,28940,1368542,20,0
John Doe,569,223190,1705443,2,0
John Doe,625,198755,570568,20,0.08
John Doe,449,3007,1059210,11,0
John Doe,848,51001,1703252,8,0
John Doe,352,197747,1827798,15,0
John Doe,557,16021,509560,3,0.055
John Doe,730,164078,286784,18,0.08
John Doe,581,264865,1071009,18,0
John Doe,549,279907,1499725,26,0
John Doe,316,78570,1151871,4,0
John Doe,335,98041,1783935,7,0
John Doe,583,114224,150037,6,0.059
John Doe,640,201724,37748,8,0.059
John Doe,780,131824,1861166,28,0
John Doe,739,52247,1431270,27,0
John Doe,522,2796,1916685,15,0
John Doe,756,257840,1594713,15,0
John Doe,420,111740,271272,8,0.059
John Doe,316,247312,409285,6,0.059
John Doe,307,108458,189093,21,0.08
John Doe,478,298133,559378,19,0.08
John Doe,461,183952,1226094,7,0
John Doe,819,76454,854264,30,0.085
John Doe,775,18459,362999,9,0.063
John Doe,339,133371,1154533,14,0
John Doe,414,13613,63750,18,0.08
John Doe,433,287748,1693168,7,0
John Doe,737,126829,189252,21,0.08
John Doe,419,189136,282927,11,0.063
John Doe,813,121447,677477,12,0.063
John Doe,827,5601,938196,4,0.055
John Doe,504,148994,1217952,22,0
John Doe,397,239342,867500,5,0.059
John Doe,385,153255,30009,18,0.08
John Doe,447,139121,1637753,24,0
John Doe,536,113266,1747063,26,0
John Doe,704,12233,1067232,27,0
John Doe,686,202539,479760,30,0.085
John Doe,496,231950,534034,7,0.059
John Doe,400,284028,1763701,2,0
John Doe,561,89025,822143,26,0.085
John Doe,739,278952,1396296,9,0
John Doe,327,130705,1268496,11,0
John Doe,682,157314,1454232,16,0
John Doe,471,108227,1190770,22,0
John Doe,721,108888,99208,8,0.059
John Doe,521,87339,1704963,30,0
John Doe,325,45954,1384651,18,0
John Doe,726,147154,1890698,30,0
John Doe,739,288867,1148653,26,0
John Doe,837,264568,1606151,17,0
John Doe,485,138492,415668,20,0.08
John Doe,338,276286,337502,6,0.059
John Doe,441,287208,447451,17,0.067
John Doe,836,82922,502906,20,0.08
John Doe,658,73871,817253,25,0.08
John Doe,715,171857,1299713,2,0
John Doe,482,205062,483796,14,0.067
John Doe,792,233040,136465,5,0.059
John Doe,472,22165,885335,29,0.085
John Doe,413,127442,47183,12,0.063
John Doe,411,163991,1350245,17,0
John Doe,686,177524,1332564,27,0
John Doe,412,100622,1638703,12,0
John Doe,725,126298,1567495,26,0
John Doe,673,184087,918813,8,0.059
John Doe,300,282962,1582240,22,0
John Doe,622,83878,1887082,24,0
John Doe,748,122841,59846,10,0.063
John Doe,841,254008,733646,23,0.08
John Doe,804,54673,957671,9,0.063
John Doe,697,187404,1111705,16,0
John Doe,556,133877,488049,1,0.055
John Doe,681,272335,1801854,19,0
John Doe,756,94280,282450,24,0.08
John Doe,666,114098,187646,21,0.08
John Doe,404,258095,1484134,17,0
John Doe,781,258321,519773,23,0.08
John Doe,465,263402,704147,3,0.055
John Doe,825,155390,2510,20,0.08
John Doe,751,225803,341222,16,0.067
John Doe,497,289371,1466016,17,0
John Doe,756,115569,1983104,12,0
John Doe,526,30329,1489022,1,0
John Doe,785,30033,219173,30,0.085
John Doe,557,22485,724356,29,0.085
John Doe,468,152890,1914840,13,0
John Doe,310,128820,1489408,29,0
John Doe,633,104867,1008730,23,0
John Doe,774,297442,768600,23,0.08
John Doe,409,274063,1344537,5,0
John Doe,767,198541,1207374,2,0
John Doe,325,97210,559674,19,0.08
John Doe,333,100651,1748254,7,0
John Doe,669,6019,210537,12,0.063
John Doe,372,79010,1778862,13,0
John Doe,472,124258,175755,8,0.059
John Doe,774,90353,257938,15,0.067
John Doe,845,52763,1969819,18,0
John Doe,848,140879,705683,29,0.085
John Doe,754,120479,1413945,30,0
John Doe,468,246286,1355128,19,0
John Doe,653,151940,611947,25,0.08
John Doe,343,233744,1546467,25,0
John Doe,312,255233,297800,29,0.085
John Doe,794,109940,709961,14,0.067
John Doe,664,102214,258973,14,0.067
John Doe,803,81592,1347322,2,0
John Doe,772,244968,64514,10,0.063
John Doe,664,225184,1327463,13,0
John Doe,703,112698,77322,27,0.085
John Doe,438,91483,1819930,25,0
John Doe,755,192476,512492,22,0.08
John Doe,360,273315,1276715,25,0
John Doe,611,229521,893679,10,0.063
John Doe,590,258144,1237735,8,0
John Doe,360,259780,901034,29,0.085
John Doe,572,221503,1293114,6,0
John Doe,365,14028,510423,4,0.055
John Doe,530,154867,421251,9,0.063
John Doe,711,220978,176016,16,0.067
John Doe,690,169107,1988996,25,0
John Doe,341,82176,257171,19,0.08
John Doe,811,199460,21417,30,0.085
John Doe,645,146758,1055169,1,0
John Doe,763,282510,1714584,23,0
John Doe,844,265371,1793507,23,0
John Doe,611,72939,1585302,27,0
John Doe,430,143261,1203878,22,0
John Doe,787,255890,1855304,23,0
John Doe,475,219292,593987,12,0.063
John Doe,393,248254,1601382,24,0
John Doe,818,104627,1367147,7,0
John Doe,403,122744,533198,24,0.08
John Doe,556,89208,900026,20,0.08
John Doe,545,156565,1871972,4,0
John Doe,713,240774,895665,25,0.08
John Doe,346,171011,299291,10,0.063
John Doe,704,137803,214288,16,0.067
John Doe,727,179397,1148298,4,0
John Doe,398,9851,1613661,3,0
John Doe,732,83301,460378,8,0.059
John Doe,803,54777,1641724,3,0
John Doe,685,106495,1989094,9,0
John Doe,837,218293,1423509,1,0
John Doe,750,233003,177907,9,0.063
John Doe,809,96219,1547408,9,0
John Doe,584,41278,1266487,17,0
John Doe,377,150530,1426812,15,0
John Doe,491,216944,408195,23,0.08
John Doe,713,46261,104830,17,0.067
John Doe,675,268506,643318,28,0.085
John Doe,648,255147,663937,19,0.08
John Doe,572,295817,1122414,14,0
John Doe,569,153514,1349350,20,0
John Doe,370,22109,683971,5,0.059
John Doe,783,44668,833784,20,0.08
John Doe,373,244735,1051399,28,0
John Doe,340,70517,1330007,26,0
John Doe,493,5108,1036121,16,0
John Doe,314,262112,1552783,11,0
John Doe,781,88039,444468,28,0.085
John Doe,762,115717,1868884,4,0
John Doe,304,118128,1333754,10,0
John Doe,610,29137,846926,15,0.067
John Doe,742,204907,1013099,21,0
John Doe,683,284430,1290786,7,0
John Doe,761,148235,1122160,2,0
John Doe,698,117774,1642869,2,0
John Doe,394,145328,1349445,12,0
John Doe,412,257800,276960,17,0.067
John Doe,383,155654,193526,7,0.059
John Doe,652,180667,1033940,30,0
John Doe,591,189658,666288,30,0.085
John Doe,562,296966,725128,2,0.055
John Doe,628,72400,1247125,5,0
John Doe,314,133224,1044123,29,0
John Doe,791,119254,699218,4,0.055
John Doe,437,63418,164113,11,0.063
John Doe,726,193946,750979,13,0.067
John Doe,620,205185,1497865,10,0
John Doe,413,40588,1043407,21,0
John Doe,824,276008,1874840,30,0
John Doe,415,102748,1282310,1,0
John Doe,368,168883,1425840,2,0
John Doe,819,20757,1066548,8,0
John Doe,356,100101,1410547,10,0
John Doe,528,210820,1461917,3,0
John Doe,710,106839,1196526,23,0
John Doe,758,248477,1846118,19,0
John Doe,679,165046,1687501,21,0
John Doe,446,247475,1873070,4,0
John Doe,354,102305,1260757,26,0
John Doe,633,131414,323295,9,0.063
John Doe,662,222467,1233589,16,0
John Doe,561,147979,1068358,17,0
John Doe,362,23036,1031159,1,0
John Doe,491,278100,1047496,13,0
John Doe,792,289798,1535613,12,0
John Doe,797,119052,918352,30,0.085
John Doe,393,220772,990641,20,0.08
John Doe,495,190735,504627,16,0.067
John Doe,555,271030,1717195,7,0
John Doe,568,267998,1143800,24,0
John Doe,825,86807,633887,22,0.08
John Doe,561,213794,1078805,19,0
John Doe,385,109858,7641,5,0.059
John Doe,794,183719,898502,16,0.067
John Doe,758,187520,293069,12,0.063
John Doe,693,42671,191419,18,0.08
John Doe,618,209188,1628205,3,0
John Doe,607,49939,732859,23,0.08
John Doe,677,52846,283728,17,0.067
John Doe,532,296465,1093067,17,0
John Doe,506,45419,1825645,15,0
John Doe,526,53701,1168523,29,0
John Doe,746,105424,129098,7,0.059
John Doe,598,99556,1153029,1,0
John Doe,400,15966,824023,16,0.067
John Doe,722,225525,452440,7,0.059
John Doe,534,298540,1880841,5,0
John Doe,546,197763,1297587,21,0
John Doe,450,284177,444188,12,0.063
John Doe,733,111584,1833967,8,0
John Doe,818,76952,751500,14,0.067
John Doe,555,56673,492632,27,0.085
John Doe,761,27097,56419,1,0.055
John Doe,579,32843,1921658,3,0
John Doe,345,186324,1408678,9,0
John Doe,651,252093,1847650,13,0
John Doe,846,148480,385200,20,0.08
John Doe,847,231328,326670,12,0.063
John Doe,538,134247,1353261,7,0
John Doe,510,65653,37315,4,0.055
John Doe,679,92003,1476134,22,0
John Doe,301,139522,887673,20,0.08
John Doe,810,48678,1813749,26,0
John Doe,544,42197,1293553,21,0
John Doe,694,177800,1863498,9,0
John Doe,631,235353,297491,28,0.085
John Doe,361,88136,1536023,7,0
John Doe,428,249909,1215099,2,0
John Doe,846,189283,1642982,12,0
John Doe,587,162339,914637,1,0.055
John Doe,303,232113,1732663,25,0
John Doe,717,8996,73173,24,0.08
John Doe,479,156612,757638,22,0.08
John Doe,527,202152,943261,4,0.055
John Doe,626,119911,1278159,29,0
John Doe,533,220308,161096,15,0.067
John Doe,713,118255,1346124,22,0
John Doe,309,185212,1002941,25,0
John Doe,770,11458,1996163,25,0
John Doe,656,131392,1042251,5,0
John Doe,563,192757,1480792,6,0
John Doe,352,13896,1385126,4,0
John Doe,578,14706,582174,7,0.059
John Doe,664,24286,294975,2,0.055
John Doe,504,159149,1039226,30,0
John Doe,395,152521,1005944,30,0
John Doe,478,160776,339810,3,0.055
John Doe,301,296743,1534590,11,0
John Doe,670,26357,806342,12,0.063
John Doe,567,8472,1215460,22,0
John Doe,399,110298,481108,26,0.085
John Doe,336,136603,111929,24,0.08
John Doe,634,169527,1195153,12,0
John Doe,386,89725,1211378,29,0
John Doe,604,142258,1251031,22,0
John Doe,664,157701,1944342,5,0
John Doe,388,224381,1202865,12,0
John Doe,511,175409,830557,20,0.08
John Doe,552,210154,1583645,9,0
John Doe,732,274946,429332,7,0.059
John Doe,413,59503,1384923,29,0
John Doe,577,278219,954613,27,0.085
John Doe,484,149388,382202,3,0.055
John Doe,781,246137,322577,11,0.063
John Doe,723,290916,733214,30,0.085
John Doe,842,210151,1666265,16,0
John Doe,581,284566,837593,23,0.08
John Doe,589,198592,1831272,10,0
John Doe,849,163341,385580,7,0.059
John Doe,815,286384,1630967,15,0
John Doe,537,15747,1459459,23,0
John Doe,343,189829,980328,13,0.067
John Doe,301,198239,1072365,22,0
John Doe,480,116127,953772,30,0.085
John Doe,762,258689,1691447,18,0
John Doe,681,23308,1553146,1,0
John Doe,520,100020,121693,6,0.059
John Doe,350,33786,1974254,25,0
John Doe,633,275745,116928,21,0.08
John Doe,505,152641,1590284,10,0
John Doe,846,218761,1698731,19,0
John Doe,493,219071,112712,16,0.067
John Doe,763,161316,1333704,23,0
John Doe,335,60724,1548508,16,0
John Doe,592,190323,745158,11,0.063
John Doe,512,140478,1968755,25,0
John Doe,512,238644,1586047,9,0
John Doe,410,293875,1779337,12,0
John Doe,379,12920,813627,13,0.067
John Doe,559,133039,398793,26,0.085
John Doe,631,183216,1189626,18,0
John Doe,408,265353,1980353,10,0
John Doe,522,273055,657989,25,0.08
John Doe,611,88354,261797,21,0.08
John Doe,772,12173,1669694,9,0
John Doe,343,17524,704155,14,0.067
John Doe,612,103103,43565,15,0.067
John Doe,714,192591,1923131,12,0
John Doe,749,268869,1355138,3,0
John Doe,840,47487,879028,8,0.059
John Doe,812,137944,1782797,16,0
John Doe,638,296516,444131,15,0.067
John Doe,307,287085,930776,5,0.059
John Doe,522,57098,1601976,1,0
John Doe,649,238680,480078,21,0.08
John Doe,348,240573,660470,11,0.063
John Doe,844,140416,147545,5,0.059
John Doe,322,185142,1208961,7,0
John Doe,677,167820,885631,18,0.08
John Doe,349,187591,65300,2,0.055
John Doe,519,68958,524996,7,0.059
